#OTU ID	KO1	KO2	KO3	KO4	KO5	KO6	OE1	OE2	OE3	OE4	OE5	OE6	WT1	WT2	WT3	WT4	WT5	WT6
OTU_55	38	37	77	73	94	55	100	61	95	126	93	77	97	184	159	133	109	95
OTU_345	22	30	4	20	9	13	36	37	24	20	18	28	20	9	31	11	9	25
OTU_1549	6	9	0	0	1	2	5	2	11	2	4	3	2	2	1	2	0	2
OTU_268	23	4	17	13	11	18	10	48	11	15	21	19	9	9	7	14	18	24
OTU_78	86	63	45	67	41	56	30	61	10	32	112	59	6	0	85	76	114	113
OTU_1477	2	3	7	5	0	2	7	10	6	5	1	4	1	1	3	0	1	1
OTU_774	5	5	3	4	3	4	4	4	3	5	4	5	2	2	10	6	4	8
OTU_270	22	13	2	12	23	40	10	13	11	8	20	23	9	9	25	24	6	15
OTU_1183	5	6	2	2	3	6	3	4	2	0	4	2	3	1	2	2	3	3
OTU_1341	22	32	59	10	3	17	38	25	20	18	19	39	9	9	18	14	24	31
OTU_106	50	26	16	23	15	13	20	42	212	134	34	43	65	22	46	68	19	30
OTU_1334	60	52	89	66	85	114	54	43	35	42	65	46	28	54	46	52	56	51
OTU_86	58	77	11	34	21	34	53	113	31	27	45	54	75	104	91	51	133	57
OTU_911	4	1	3	8	3	2	3	2	7	6	3	5	2	5	2	1	5	3
OTU_963	5	7	1	6	5	7	8	5	4	6	3	8	2	5	4	3	4	2
OTU_1363	10	1	2	0	0	2	1	1	0	0	2	0	2	1	1	15	0	0
OTU_96	55	43	107	87	105	65	35	30	40	42	52	32	24	41	28	44	41	47
OTU_510	9	13	3	10	5	6	5	12	7	7	9	13	16	8	6	6	9	5
OTU_119	38	26	52	24	10	20	66	48	44	35	53	40	31	63	49	66	54	39
OTU_449	8	19	4	14	1	4	7	16	7	8	3	5	16	10	16	1	5	2
OTU_178	28	52	20	20	17	15	18	48	29	28	26	23	25	35	25	25	14	26
OTU_1508	19	5	0	0	4	2	16	3	6	6	1	5	1	0	2	0	0	1
OTU_428	6	10	8	13	13	9	7	9	10	6	8	7	6	12	8	13	10	7
OTU_190	24	8	55	18	66	32	14	37	8	6	26	10	63	11	14	24	35	36
OTU_889	9	7	0	6	2	3	5	6	11	3	2	5	6	1	0	6	5	1
OTU_63	124	95	118	102	140	121	61	32	42	60	78	55	79	71	47	75	56	85
OTU_730	10	20	7	20	1	2	5	28	16	6	7	17	3	2	10	7	5	15
OTU_1110	31	2	0	1	0	0	1	6	1	0	2	1	2	0	0	1	5	0
OTU_1141	11	3	2	0	2	2	4	2	6	5	4	8	5	7	5	8	2	2
OTU_3182	2	2	0	0	1	1	1	1	2	1	1	0	1	1	1	0	1	2
OTU_153	30	30	75	15	13	19	39	32	35	32	34	35	22	39	39	52	17	28
OTU_756	14	8	3	1	0	18	0	1	15	1	7	5	2	12	2	0	0	8
OTU_217	22	4	13	10	26	7	19	79	59	92	13	10	23	19	35	14	10	30
OTU_681	12	8	10	12	8	16	1	4	4	6	2	12	4	2	4	6	2	6
OTU_1778	162	134	380	395	264	208	94	58	127	93	117	141	83	175	93	174	94	91
OTU_704	18	3	5	2	16	6	9	15	3	10	6	5	2	2	1	5	11	3
OTU_592	22	6	13	3	11	2	5	14	0	1	5	9	8	9	2	11	15	7
OTU_3174	1	1	0	1	0	0	4	0	0	0	1	1	1	1	0	0	2	2
OTU_1548	5	1	9	1	2	1	0	4	3	3	3	5	2	0	1	3	1	2
OTU_200	30	15	5	9	19	17	12	8	17	29	4	4	104	13	11	19	85	24
OTU_157	25	15	77	24	53	21	15	58	16	25	41	16	6	11	13	36	63	31
OTU_1389	3	3	0	2	2	2	5	1	3	2	0	6	2	1	1	2	5	1
OTU_1308	6	4	0	0	0	0	9	0	0	3	3	16	1	0	0	0	0	1
OTU_97	59	19	73	25	145	55	49	19	38	30	41	26	45	91	21	34	50	58
OTU_75	60	58	26	34	86	50	68	51	49	54	78	69	50	33	66	135	85	62
OTU_1182	6	3	4	5	1	2	5	2	3	3	4	6	2	2	2	2	3	2
OTU_1623	3	1	2	2	1	2	5	2	1	2	2	5	1	2	2	1	1	4
OTU_625	4	8	51	14	3	7	14	10	5	9	6	8	3	3	17	16	2	12
OTU_1021	13	16	7	15	5	11	16	12	14	17	24	25	13	4	18	10	16	17
OTU_2957	3	1	2	0	0	1	0	0	2	1	0	3	2	0	0	0	2	0
OTU_363	8	10	2	7	21	11	14	9	9	11	5	16	2	5	19	41	2	17
OTU_2455	2	2	7	6	1	2	3	7	2	2	5	4	2	1	7	2	1	2
OTU_1534	9	21	10	20	1	12	22	27	16	13	11	16	14	12	20	4	10	14
OTU_2751	3	4	2	1	5	0	1	1	0	2	0	1	2	0	0	1	2	1
OTU_48	97	54	158	116	137	92	131	146	121	106	160	191	44	62	84	104	135	99
OTU_297	19	11	6	6	6	34	49	17	10	11	21	26	11	12	13	6	13	11
OTU_2106	4	1	0	1	0	1	5	1	3	1	4	4	3	1	2	2	0	5
OTU_1231	7	0	0	0	0	1	9	4	3	2	1	5	6	8	7	2	2	7
OTU_34	87	192	75	163	16	58	150	111	121	168	152	90	231	280	192	185	201	112
OTU_1449	8	1	0	0	0	0	16	0	1	0	1	8	0	0	1	0	1	2
OTU_3171	6	2	0	0	1	2	1	0	1	2	0	3	1	0	2	1	1	0
OTU_214	29	20	16	10	8	12	35	14	16	26	27	32	8	30	31	17	9	19
OTU_220	67	33	53	40	360	50	90	113	35	36	47	32	63	47	99	61	63	65
OTU_69	18	14	3	966	5	24	24	25	13	105	31	18	58	9	8	30	6	43
OTU_1263	2	0	3	0	2	1	2	3	5	2	4	16	3	1	9	1	2	3
OTU_143	31	19	26	30	46	32	24	18	35	43	23	18	50	43	16	28	37	31
OTU_689	9	6	3	2	3	6	5	6	3	7	5	4	4	5	3	11	10	7
OTU_918	3	3	2	2	1	10	5	1	3	0	6	7	0	2	11	4	2	2
OTU_387	20	12	23	27	3	3	33	11	8	8	22	19	9	6	8	11	1	11
OTU_1602	2	5	2	1	0	1	3	2	3	3	3	11	0	0	2	0	2	3
OTU_88	86	128	5	16	2	382	45	37	29	69	26	62	42	9	11	35	0	12
OTU_1574	1	1	0	2	1	1	12	1	2	2	2	9	3	2	3	0	0	1
OTU_2033	3	1	2	2	2	1	4	0	0	1	1	5	0	1	0	1	1	4
OTU_170	27	25	29	18	16	31	43	24	30	26	30	38	18	27	33	25	10	37
OTU_215	18	36	52	7	0	25	14	12	35	18	8	10	13	13	26	28	48	13
OTU_362	15	18	12	8	3	12	17	13	18	13	17	25	10	15	7	9	9	17
OTU_1999	2	2	1	1	0	0	2	2	0	3	0	5	1	1	1	2	0	0
OTU_550	8	14	5	2	21	6	5	4	9	4	11	8	7	2	18	13	5	12
OTU_1232	6	3	1	6	0	3	3	0	6	10	3	4	2	2	4	4	0	2
OTU_1020	3	9	3	0	2	6	0	8	5	2	4	3	3	2	0	2	4	1
OTU_865	7	3	2	4	1	9	10	4	3	3	6	5	1	3	2	2	7	7
OTU_327	33	23	15	25	6	28	51	32	19	21	36	49	20	28	31	18	23	37
OTU_2171	10	1	0	0	1	1	2	1	5	2	3	3	1	0	0	0	2	1
OTU_278	18	20	26	18	41	20	8	21	11	9	23	14	17	12	13	7	16	16
OTU_2368	9	14	8	8	2	6	16	20	7	14	18	11	13	13	16	13	13	16
OTU_2265	3	1	1	1	1	0	3	3	1	0	4	5	0	17	2	2	0	2
OTU_320	19	34	10	9	5	21	7	2	21	6	3	7	8	9	10	30	23	7
OTU_1620	14	5	2	9	11	10	14	8	6	9	20	18	18	19	9	20	9	17
OTU_1093	3	3	2	3	2	2	11	10	4	10	2	13	2	0	2	2	2	2
OTU_1146	1	4	1	2	1	0	5	5	3	5	2	3	2	2	4	4	3	3
OTU_1733	2	3	2	5	3	2	4	4	1	9	3	5	4	7	3	2	5	6
OTU_1104	3	0	2	2	2	5	2	1	1	4	0	25	2	1	1	1	2	5
OTU_1650	19	6	16	1	1	4	5	6	7	1	4	5	6	2	3	6	2	4
OTU_1694	22	3	1	0	4	0	1	1	5	0	1	1	0	0	0	1	1	0
OTU_2195	34	65	34	32	16	30	58	74	33	61	39	46	46	26	50	19	23	49
OTU_1192	6	1	0	2	0	3	5	3	3	3	3	3	2	2	2	1	8	2
OTU_290	15	22	9	10	19	17	17	12	12	15	17	11	8	5	26	19	10	15
OTU_970	3	1	1	0	0	1	13	6	6	6	2	5	4	8	4	2	2	5
OTU_960	11	5	5	1	0	6	14	2	3	4	1	2	2	4	2	2	2	1
OTU_655	4	4	4	8	7	13	1	7	3	4	6	4	3	9	8	6	12	2
OTU_296	12	3	4	10	4	3	5	26	6	47	41	16	2	13	11	41	8	17
OTU_499	9	9	12	3	2	2	10	13	7	6	11	7	8	9	8	7	5	16
OTU_1022	4	2	3	5	1	4	6	0	3	1	1	5	3	4	2	3	4	5
OTU_218	14	21	1	140	16	31	12	9	10	6	10	10	17	12	51	5	0	12
OTU_333	24	10	14	2	7	25	21	14	14	18	11	20	8	15	28	20	7	16
OTU_1856	2	2	0	1	2	1	4	2	1	0	4	13	2	0	3	0	2	2
OTU_1860	4	3	1	2	1	1	5	8	3	3	10	5	3	1	5	2	5	4
OTU_5	42	94	154	33	134	153	1142	740	670	350	913	1336	1140	1086	892	581	1233	317
OTU_260	19	21	15	13	4	11	28	22	19	11	13	25	21	15	18	12	9	21
OTU_496	25	16	2	0	0	5	12	7	11	6	15	16	8	2	6	4	3	5
OTU_1161	1	1	5	0	0	16	0	0	0	4	4	4	1	4	2	2	0	1
OTU_1844	6	13	0	13	0	33	4	5	6	10	1	2	5	1	4	5	2	2
OTU_466	19	13	8	6	8	12	6	12	4	9	8	5	5	5	6	6	16	7
OTU_1092	3	5	2	3	6	3	5	2	2	2	4	1	2	2	4	4	5	6
OTU_389	12	6	10	15	9	44	12	10	14	6	11	7	11	3	9	6	5	9
OTU_542	7	7	8	13	9	4	5	13	4	4	10	7	8	5	7	5	9	14
OTU_77	93	57	53	54	26	55	114	67	74	79	84	97	63	80	117	91	63	97
OTU_261	11	15	5	6	7	15	12	7	11	6	52	21	76	26	8	6	18	18
OTU_1561	4	4	3	2	1	2	1	3	2	4	1	3	0	3	3	4	0	2
OTU_1106	3	5	4	2	3	4	4	3	3	3	5	5	0	2	3	2	7	2
OTU_386	24	21	0	2	9	2	4	17	2	11	19	13	6	1	5	6	30	20
OTU_2491	4	0	0	0	0	2	2	0	1	1	1	1	0	0	1	0	0	0
OTU_243	19	24	6	6	10	21	5	12	10	17	31	30	81	12	13	10	25	24
OTU_2012	3	1	8	2	1	0	4	1	2	0	2	3	1	0	2	2	0	2
OTU_2908	20	14	67	24	19	68	18	20	10	21	19	16	16	18	17	28	45	16
OTU_373	16	10	7	9	9	11	9	17	9	14	9	21	16	17	13	9	7	14
OTU_1194	4	0	5	1	0	0	4	5	1	3	2	4	0	2	7	1	2	3
OTU_122	41	68	30	36	15	41	58	62	59	45	35	55	44	31	43	44	33	48
OTU_2260	1	0	0	0	1	0	2	1	2	1	0	0	5	3	2	2	0	1
OTU_1203	6	2	1	3	2	5	3	3	1	5	2	3	3	0	2	2	5	2
OTU_482	19	7	6	3	3	10	11	5	8	6	16	6	3	10	16	6	9	13
OTU_187	89	119	53	157	53	141	16	19	20	20	84	433	20	40	40	27	34	44
OTU_3280	2	0	2	1	0	5	2	1	1	0	2	1	2	1	3	10	4	5
OTU_787	9	9	5	2	1	1	5	4	3	5	7	3	6	3	8	3	3	7
OTU_713	11	10	26	3	0	12	17	4	10	9	13	14	6	1	5	6	7	13
OTU_840	10	11	3	1	2	8	4	13	14	2	4	16	2	2	7	2	9	5
OTU_706	24	4	3	0	0	0	13	4	12	3	4	7	4	1	1	6	8	3
OTU_498	40	38	135	12	16	41	15	14	18	24	9	7	6	5	20	11	5	12
OTU_2002	6	1	1	0	0	0	2	1	1	16	0	1	0	0	0	0	0	1
OTU_1916	6	2	2	2	0	0	5	3	6	2	5	3	4	5	3	5	1	1
OTU_3049	8	3	2	3	2	2	5	1	3	3	2	4	2	2	2	4	5	4
OTU_177	17	4	12	56	5	10	44	16	25	28	9	50	69	56	18	14	9	7
OTU_234	19	26	18	15	22	32	14	10	23	19	15	21	19	27	21	24	15	12
OTU_1172	3	3	1	2	0	2	5	4	2	6	4	4	2	2	2	2	1	2
OTU_928	7	4	25	0	0	0	2	0	1	0	1	2	2	2	0	1	5	0
OTU_399	9	1	9	2	16	10	5	5	15	11	8	7	17	13	6	7	16	8
OTU_1858	5	0	1	2	0	1	12	1	0	4	0	2	0	0	2	0	0	2
OTU_691	21	9	5	0	0	0	12	9	4	15	3	3	0	6	11	13	0	8
OTU_3216	16	11	21	17	9	14	11	6	11	6	19	7	6	7	15	7	5	11
OTU_116	8	28	6	6	417	9	16	17	9	19	17	9	46	15	21	3	66	16
OTU_983	2	3	2	1	7	2	3	4	5	5	3	5	2	4	4	0	4	6
OTU_646	4	5	1	4	2	2	10	6	3	6	2	11	5	3	5	4	13	7
OTU_183	53	13	54	1	15	31	27	105	3	82	26	22	2	27	8	0	9	12
OTU_1270	3	4	3	3	2	3	3	2	4	3	1	1	3	2	3	2	3	2
OTU_1580	2	0	1	2	2	0	0	0	1	3	4	1	1	0	10	2	0	0
OTU_244	35	13	114	6	3	4	21	19	24	11	11	38	14	4	11	8	3	21
OTU_624	11	13	2	6	2	10	15	8	10	7	9	19	9	4	11	11	3	8
OTU_821	8	4	4	6	1	7	5	6	1	5	4	12	3	1	4	2	2	2
OTU_312	19	14	22	44	48	11	16	19	3	8	11	14	7	6	14	11	16	5
OTU_788	2	7	2	5	6	8	3	2	4	4	4	1	4	6	2	2	4	4
OTU_247	15	7	7	6	2	5	40	20	46	40	29	20	26	43	25	33	26	25
OTU_383	12	10	2	7	2	7	8	14	10	10	15	16	17	13	16	13	15	12
OTU_318	7	1	13	2	18	5	16	7	13	13	16	8	10	21	24	19	9	25
OTU_2886	2	1	0	0	0	1	2	0	0	0	0	2	1	2	0	0	3	0
OTU_186	22	35	22	13	9	15	27	41	17	37	11	35	46	26	25	20	50	35
OTU_1081	5	5	3	11	5	5	12	4	2	4	4	5	2	5	8	4	2	3
OTU_2492	3	0	1	0	0	0	0	2	0	0	0	1	2	0	1	0	0	2
OTU_203	16	11	9	23	5	13	35	12	23	17	22	31	14	26	36	21	26	45
OTU_235	20	39	38	6	2	5	27	30	17	21	24	13	15	32	37	24	5	42
OTU_1019	6	3	2	0	0	1	3	1	2	3	3	14	13	0	9	1	0	2
OTU_546	13	13	7	8	6	10	15	8	10	9	11	16	7	7	4	5	7	9
OTU_556	15	20	4	13	2	21	26	8	10	6	3	8	6	4	4	4	12	6
OTU_1592	6	0	1	1	0	3	0	0	0	0	1	5	4	1	2	6	7	2
OTU_416	7	1	1	0	0	77	5	4	2	0	9	46	7	0	2	20	0	2
OTU_1642	2	4	9	5	4	5	5	3	1	2	3	7	2	2	1	2	6	4
OTU_2756	2	0	0	1	1	1	0	0	1	0	1	0	2	1	2	0	1	1
OTU_1454	5	2	1	2	2	3	0	1	2	0	2	2	4	2	2	2	2	2
OTU_1781	14	35	50	86	110	19	64	35	30	65	41	27	48	104	57	53	46	30
OTU_251	39	20	36	30	19	50	8	4	10	6	10	6	17	15	12	18	13	12
OTU_407	8	17	15	18	4	3	6	9	11	9	12	10	7	3	57	3	6	9
OTU_3090	1	2	1	0	0	1	5	7	3	2	5	11	4	2	1	1	0	0
OTU_281	18	29	7	22	12	18	25	21	10	17	18	24	17	16	11	13	15	13
OTU_549	9	11	12	6	5	6	8	4	3	4	7	8	4	9	8	6	2	7
OTU_54	110	237	84	89	118	133	147	142	43	84	71	94	74	20	57	43	108	70
OTU_2949	6	5	1	3	0	2	1	4	2	2	4	3	3	0	2	3	0	2
OTU_298	16	26	16	5	40	12	2	4	12	8	9	16	4	50	7	6	5	7
OTU_1055	6	2	0	6	2	2	9	4	5	7	3	5	6	3	1	2	5	3
OTU_528	22	14	12	17	5	10	19	10	20	13	24	17	10	9	21	15	11	16
OTU_516	14	14	6	10	2	14	14	9	9	7	14	10	5	6	8	8	16	9
OTU_519	4	7	3	3	2	2	7	13	6	12	9	8	14	7	10	8	4	5
OTU_1057	3	3	2	6	3	2	2	4	2	4	5	4	8	2	2	3	5	5
OTU_201	76	21	20	29	82	32	6	4	9	10	7	3	15	12	11	11	9	21
OTU_232	20	19	60	67	5	21	20	19	6	12	23	10	7	8	14	26	5	14
OTU_2760	4	1	0	0	0	0	3	1	0	5	3	1	1	2	0	0	1	1
OTU_273	11	33	17	25	6	7	28	15	17	11	12	24	30	8	24	23	7	14
OTU_524	4	19	2	1	20	2	5	29	9	6	5	1	8	6	7	6	4	12
OTU_587	8	7	7	13	15	6	7	2	1	6	6	4	5	13	2	2	3	2
OTU_1540	6	9	6	6	5	10	5	11	10	7	4	8	10	9	11	9	9	7
OTU_248	25	33	13	27	8	26	41	28	27	25	18	36	19	12	20	19	8	15
OTU_361	18	11	15	19	14	12	15	12	16	14	24	21	12	12	11	8	14	6
OTU_1442	6	4	4	6	10	2	2	3	3	10	3	3	4	3	9	6	0	4
OTU_118	44	38	31	33	34	87	35	20	29	71	31	65	22	37	30	27	58	15
OTU_1132	4	3	2	2	2	4	6	6	3	7	6	8	1	1	8	4	4	3
OTU_206	10	12	15	218	7	16	13	5	7	6	11	9	6	10	2	18	9	11
OTU_356	8	17	10	11	8	9	17	19	16	12	16	14	18	16	11	20	11	15
OTU_720	6	7	12	2	6	10	5	7	1	6	4	5	2	4	2	5	6	3
OTU_638	3	2	2	4	5	2	8	3	23	10	11	7	5	16	9	6	4	12
OTU_381	11	11	6	15	4	10	14	16	8	12	14	22	8	12	17	8	9	7
OTU_2658	6	2	1	1	1	3	6	3	3	2	3	5	2	1	2	2	5	2
OTU_85	111	129	84	143	133	279	71	44	131	56	90	83	79	56	63	54	212	72
OTU_262	24	20	11	8	9	31	15	12	4	13	14	32	8	22	16	14	9	38
OTU_1316	1	1	4	2	9	7	5	3	5	3	1	4	7	5	4	6	5	3
OTU_300	7	20	42	11	12	14	14	30	15	19	9	16	16	10	23	16	10	16
OTU_537	16	1	0	8	1	7	13	5	22	9	1	5	26	2	4	2	5	1
OTU_2196	3	0	2	0	0	0	3	2	1	2	1	0	1	0	0	1	3	1
OTU_1726	1	0	1	0	0	1	0	0	3	0	3	0	3	5	1	1	5	2
OTU_2405	2	0	0	0	0	1	3	0	1	5	2	0	2	0	2	1	2	1
OTU_1218	10	3	0	6	1	3	11	4	2	5	1	9	4	2	3	4	2	5
OTU_644	25	2	4	5	13	14	2	1	2	4	13	18	4	2	7	3	4	4
OTU_2785	3	0	2	2	1	1	1	2	1	1	0	1	0	2	1	1	0	1
OTU_209	26	31	53	2	11	17	10	41	10	26	14	15	51	8	37	32	9	25
OTU_1472	1	1	2	2	1	0	5	4	8	1	3	1	2	4	0	3	6	0
OTU_1084	6	8	0	6	2	2	0	4	3	1	4	6	2	4	7	1	4	2
OTU_2543	4	4	2	3	4	8	11	12	7	11	21	12	7	5	21	4	1	9
OTU_120	43	69	82	63	45	71	20	23	31	23	25	31	20	22	41	45	28	21
OTU_2452	1	2	5	2	2	1	3	4	1	1	2	4	0	0	1	2	1	1
OTU_1713	19	12	13	6	4	3	6	7	9	6	12	6	4	5	11	10	2	13
OTU_321	11	20	15	19	16	17	11	17	10	17	13	16	13	12	22	14	9	17
OTU_258	10	8	13	63	39	7	1	7	57	28	4	6	14	26	6	4	24	8
OTU_1970	1	0	1	0	2	0	3	2	2	1	2	2	1	2	3	1	1	1
OTU_1299	4	5	2	3	2	3	2	4	5	6	4	5	2	2	7	5	5	7
OTU_572	9	0	6	0	14	1	0	3	10	12	11	12	0	8	13	10	2	5
OTU_1532	2	3	0	1	2	1	4	4	2	2	1	3	2	1	2	0	0	6
OTU_1300	2	3	2	2	1	4	2	2	2	2	1	2	2	3	2	2	3	3
OTU_566	11	9	5	7	3	2	10	6	9	6	11	15	7	6	5	10	6	10
OTU_370	9	14	13	6	2	8	23	13	19	20	23	24	16	16	17	11	15	29
OTU_504	5	8	2	15	6	9	7	3	14	5	10	6	6	5	12	8	5	16
OTU_2011	2	1	2	1	0	1	0	4	0	1	1	5	1	0	2	1	1	3
OTU_1351	1	3	7	3	0	2	1	5	2	0	1	2	7	2	4	1	1	2
OTU_957	4	3	1	0	1	2	4	4	3	6	0	3	2	0	7	2	4	8
OTU_128	34	32	27	23	12	31	54	31	35	32	37	48	30	39	48	33	32	44
OTU_309	15	26	6	20	8	9	12	13	15	7	11	15	20	9	17	13	5	19
OTU_595	7	8	4	6	4	8	5	2	5	5	8	5	6	5	5	11	2	7
OTU_3168	4	2	0	0	0	1	2	1	0	0	2	1	1	0	0	0	0	0
OTU_1301	10	8	5	2	1	1	5	2	4	1	2	1	2	2	3	2	2	6
OTU_1025	22	8	9	0	0	0	0	1	1	0	2	4	1	0	1	7	1	0
OTU_2272	4	4	2	2	0	3	3	2	3	3	2	6	1	2	2	1	0	2
OTU_392	10	5	6	10	17	11	2	3	17	13	6	2	17	12	7	11	16	11
OTU_342	18	19	9	17	16	17	20	14	12	14	23	30	17	11	16	7	15	7
OTU_1925	5	2	2	4	1	1	0	0	1	5	1	2	1	1	0	1	0	1
OTU_358	13	8	15	12	12	17	15	12	12	12	19	16	6	15	24	9	11	15
OTU_1051	4	4	2	2	2	6	7	4	1	4	5	5	4	4	5	6	4	0
OTU_287	9	10	26	18	9	27	24	17	15	7	29	23	5	19	21	19	5	7
OTU_570	5	2	16	4	5	6	4	11	2	8	4	3	1	5	9	7	8	11
OTU_2496	1	0	0	2	0	0	3	2	1	1	1	2	0	2	1	1	1	2
OTU_734	4	9	4	3	6	8	5	5	4	5	6	0	6	3	8	4	5	5
OTU_594	8	9	2	5	5	3	4	12	6	5	6	3	17	9	4	4	3	10
OTU_2274	1	0	1	0	0	0	0	0	2	0	0	0	3	1	1	1	1	4
OTU_2394	5	1	2	2	2	1	2	2	0	0	2	1	1	1	1	0	1	0
OTU_222	23	9	36	4	2	11	21	13	26	19	29	23	10	36	28	17	16	39
OTU_376	8	9	4	6	10	14	28	12	33	28	10	37	3	0	7	7	4	19
OTU_1077	4	1	1	4	3	2	4	5	3	2	4	4	3	2	2	6	2	2
OTU_507	14	13	12	15	8	11	20	8	7	11	9	16	4	5	15	4	3	11
OTU_518	4	2	0	0	2	7	9	8	10	15	3	3	0	3	34	5	0	19
OTU_791	5	7	5	2	2	5	11	5	6	4	4	6	3	2	3	4	2	12
OTU_2202	6	3	24	2	9	9	2	2	3	3	2	9	2	2	4	1	2	1
OTU_735	6	3	2	3	3	7	5	3	3	10	7	11	6	5	8	2	2	8
OTU_146	29	9	23	23	15	29	22	13	38	28	26	21	26	48	49	63	43	37
OTU_1255	4	3	1	2	0	3	2	2	3	4	1	3	6	2	2	2	2	1
OTU_2346	3	2	2	5	5	2	5	3	4	3	3	6	3	3	4	0	1	1
OTU_2699	1	1	0	2	0	2	1	2	1	1	0	1	1	1	2	0	0	0
OTU_111	35	46	28	14	29	23	51	36	36	60	45	54	29	65	61	58	49	65
OTU_1023	4	6	2	0	2	2	2	1	1	0	3	6	4	2	4	6	4	2
OTU_3169	17	6	3	6	5	12	13	12	6	9	12	9	7	2	8	3	9	3
OTU_112	26	14	11	15	8	10	68	38	93	95	55	30	54	78	62	71	34	30
OTU_921	4	3	2	2	4	2	6	4	4	4	4	6	2	2	5	2	1	6
OTU_535	15	12	5	3	4	18	14	14	11	8	11	11	4	5	7	6	3	6
OTU_609	11	7	5	10	6	6	16	12	3	7	10	4	6	7	11	4	5	10
OTU_336	12	17	35	15	25	19	10	18	10	6	10	9	6	7	9	8	9	10
OTU_642	3	4	2	8	0	7	10	4	11	10	5	3	3	5	10	6	4	8
OTU_719	8	8	2	4	3	3	12	5	3	2	7	3	6	2	6	5	2	10
OTU_698	12	10	19	1	2	4	3	1	0	2	2	4	2	2	1	11	2	3
OTU_685	3	4	2	3	7	6	6	2	4	7	9	9	4	9	11	2	9	1
OTU_640	6	4	14	1	19	2	5	4	2	10	3	0	13	5	7	5	2	9
OTU_310	7	10	7	10	6	7	22	23	10	31	11	45	2	4	2	5	52	12
OTU_1385	1	1	1	6	1	4	1	1	3	2	4	4	2	3	2	1	2	1
OTU_1975	1	3	7	5	2	2	0	3	2	0	4	1	3	2	4	0	3	3
OTU_714	5	9	2	1	1	0	5	11	8	5	4	5	8	2	5	6	5	7
OTU_838	6	7	1	5	2	6	4	4	6	4	5	11	3	2	2	5	7	3
OTU_514	5	9	4	10	9	2	4	15	7	9	6	7	9	2	7	6	1	9
OTU_2015	2	0	1	1	1	2	1	1	5	4	0	0	0	1	2	1	0	2
OTU_2151	6	6	1	2	0	1	14	4	14	3	1	12	2	2	2	2	2	28
OTU_395	12	18	7	10	4	12	5	15	12	20	13	8	14	11	6	6	4	15
OTU_1425	2	0	2	3	2	3	2	2	3	1	3	5	0	1	2	5	2	3
OTU_1275	18	8	8	6	12	18	4	7	7	7	6	8	2	3	7	12	5	6
OTU_1537	5	2	1	1	1	1	1	0	1	0	1	1	2	0	1	17	2	0
OTU_167	28	43	33	48	48	43	26	11	36	21	23	28	20	22	21	30	21	17
OTU_1135	2	0	0	0	1	1	5	4	2	4	4	2	2	1	2	2	9	7
OTU_666	7	3	2	0	0	0	6	6	11	9	5	8	6	7	8	18	3	6
OTU_1816	6	2	7	2	3	2	4	4	0	6	1	4	1	0	0	3	2	2
OTU_419	6	3	9	15	29	7	5	3	3	7	41	17	2	2	4	10	12	12
OTU_536	6	7	3	3	4	4	10	17	16	9	6	13	9	6	10	2	3	12
OTU_529	2	12	5	7	6	5	3	4	3	6	9	7	8	8	11	9	8	11
OTU_354	18	20	10	18	12	20	15	14	16	15	15	15	9	9	17	13	16	9
OTU_560	8	11	18	14	12	4	7	3	10	6	6	8	6	9	2	7	3	7
OTU_3009	1	3	1	2	0	2	3	0	0	2	3	1	1	2	1	0	2	2
OTU_1067	3	0	4	6	4	7	1	4	0	3	4	1	1	2	2	2	3	7
OTU_3186	2	3	0	2	0	2	1	1	0	3	0	0	2	0	1	0	1	1
OTU_313	8	8	7	13	12	7	4	21	16	19	11	13	24	8	16	12	15	16
OTU_254	79	22	2	1	30	7	38	11	19	27	8	28	11	2	34	5	6	12
OTU_1122	3	4	3	1	2	2	3	4	9	4	4	3	2	1	4	4	3	6
OTU_1076	5	3	0	1	1	5	5	6	3	3	4	9	4	2	5	1	1	2
OTU_1827	8	1	2	0	0	0	2	0	0	0	0	1	3	5	1	1	2	3
OTU_188	21	37	14	7	34	48	23	26	9	37	12	13	28	23	26	24	23	19
OTU_1817	14	9	2	2	13	10	9	2	12	4	6	3	1	0	3	19	5	3
OTU_2768	3	0	0	0	0	0	1	2	3	1	3	2	2	1	2	2	1	1
OTU_935	4	0	2	0	2	7	4	2	1	3	4	10	2	5	2	3	6	8
OTU_2948	5	1	0	2	0	0	0	0	1	0	1	0	0	0	5	0	0	0
OTU_565	5	4	2	2	1	1	18	11	11	7	16	7	5	6	5	5	4	7
OTU_364	7	7	5	2	9	5	3	4	2	11	86	24	5	22	16	11	2	3
OTU_740	8	0	0	0	0	0	60	0	2	17	0	7	0	0	1	0	0	1
OTU_693	14	2	2	1	6	10	17	8	6	7	10	3	0	0	5	4	6	8
OTU_430	3	8	5	10	7	7	9	10	5	13	5	16	6	5	10	24	6	8
OTU_540	1	10	3	2	2	5	4	68	5	4	26	12	0	2	0	9	3	32
OTU_2052	6	9	8	6	7	7	16	6	6	11	9	14	13	11	7	3	7	16
OTU_149	6	135	0	23	35	10	43	39	19	6	4	24	54	7	86	15	13	13
OTU_2621	4	3	1	1	1	3	5	1	4	6	4	5	1	3	5	4	2	3
OTU_291	17	11	14	12	25	20	14	9	33	17	7	14	28	14	13	11	17	14
