#OTU ID	KO1	KO2	KO3	KO4	KO5	KO6	OE1	OE2	OE3	OE4	OE5	OE6	WT1	WT2	WT3	WT4	WT5	WT6
OTU_1320	3	1	1	2	2	1	5	1	1	0	0	0	0	31	1	3	0	1
OTU_1321	2	1	1	0	0	25	7	2	1	0	1	0	0	0	4	0	0	0
OTU_1322	9	2	4	1	3	2	3	2	1	3	0	2	0	0	4	3	1	2
OTU_1323	2	3	5	0	1	3	3	4	6	5	2	2	3	3	4	7	4	3
OTU_1324	2	5	0	1	0	9	6	3	3	2	2	4	0	1	2	3	0	1
OTU_1326	4	6	2	2	0	10	3	2	2	4	6	3	1	4	6	1	0	4
OTU_1327	6	5	1	0	0	1	5	4	4	3	1	4	7	1	3	0	2	2
OTU_1328	2	2	0	1	2	0	5	13	4	12	2	5	11	2	4	6	3	2
OTU_1329	2	1	0	2	0	1	2	7	3	2	3	1	5	5	6	2	5	3
OTU_133	57	48	39	77	39	56	31	26	49	38	36	53	48	42	52	33	39	42
OTU_1330	1	5	2	1	1	1	4	4	4	3	3	4	2	11	4	1	3	8
OTU_1331	4	5	2	1	3	8	6	4	0	3	3	11	1	3	4	1	4	4
OTU_1332	7	3	5	12	0	4	5	2	1	2	1	3	3	6	3	3	5	8
OTU_1333	3	1	0	0	0	1	5	3	3	5	6	5	6	6	1	3	4	5
OTU_1334	2	3	5	10	2	5	3	2	0	1	1	3	1	3	4	1	3	2
OTU_1335	2	2	0	1	6	3	6	5	4	10	4	5	4	1	5	4	7	4
OTU_1336	3	0	1	0	0	1	6	3	5	1	0	7	3	3	1	5	1	3
OTU_1337	1	1	2	4	0	7	5	4	1	2	1	2	4	3	10	4	0	1
OTU_1338	6	7	0	0	1	3	1	2	3	1	1	1	3	3	1	3	2	5
OTU_1339	11	10	10	26	10	10	9	14	18	14	22	14	14	11	5	9	15	24
OTU_134	45	59	70	73	61	66	36	29	49	41	49	45	40	42	34	81	77	49
OTU_1340	2	0	3	4	1	1	3	2	6	2	1	2	4	2	2	1	2	4
OTU_1341	5	6	3	3	1	4	4	4	3	6	2	7	1	3	4	3	8	3
OTU_1342	2	3	2	1	0	2	6	5	6	5	4	11	2	8	5	6	5	5
OTU_1343	0	1	0	2	1	1	2	1	3	2	4	6	2	0	1	2	1	5
OTU_1344	2	3	5	2	2	3	1	2	5	1	3	1	4	5	2	1	4	3
OTU_1346	0	1	2	6	5	3	10	5	5	4	0	1	1	5	4	3	4	0
OTU_1347	2	2	4	0	2	4	13	5	5	3	10	8	10	3	2	5	2	5
OTU_1348	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	51	1	6
OTU_1349	5	4	1	1	0	3	5	2	3	3	5	6	4	1	3	4	2	3
OTU_135	21	71	24	46	5	69	39	67	34	51	44	40	80	35	43	26	36	59
OTU_1350	4	9	9	1	6	2	3	3	0	2	3	1	1	1	1	0	1	0
OTU_1351	1	3	9	4	0	5	1	5	2	0	1	3	10	2	5	1	1	3
OTU_1352	3	4	4	4	0	4	3	6	2	3	4	2	4	4	3	3	1	1
OTU_1353	4	3	3	6	3	2	6	2	3	2	6	6	8	5	2	5	2	4
OTU_1354	6	6	0	0	0	0	2	20	4	0	1	0	7	0	1	0	0	1
OTU_1355	1	5	7	5	1	2	1	2	2	0	4	0	9	1	5	2	4	4
OTU_1356	1	1	0	2	1	0	4	1	5	2	1	4	3	1	5	2	4	2
OTU_1357	2	0	0	1	0	4	3	3	0	0	0	2	1	0	0	42	0	3
OTU_1358	1	3	3	2	2	6	6	4	2	6	5	2	2	0	2	5	9	3
OTU_1359	4	4	8	8	0	4	5	2	1	1	0	1	2	1	0	3	1	0
OTU_1360	9	4	1	1	2	1	6	2	2	4	2	3	6	2	4	3	0	1
OTU_1361	3	7	1	2	1	2	4	4	0	1	5	1	6	4	4	4	4	4
OTU_1362	6	2	0	3	5	2	5	7	10	8	8	17	2	6	2	6	2	10
OTU_1363	11	1	3	0	0	2	1	1	0	0	2	0	3	1	1	19	0	0
OTU_1364	0	5	1	2	0	2	3	3	5	1	1	7	2	0	4	3	4	11
OTU_1365	0	5	4	3	1	2	3	1	0	2	2	0	2	5	4	4	0	3
OTU_1366	0	1	1	4	1	2	6	3	4	2	5	1	3	2	2	2	0	1
OTU_1367	4	4	0	1	0	3	3	5	3	0	0	4	5	6	3	3	0	6
OTU_1368	0	2	6	1	1	2	3	10	4	2	5	3	3	1	3	4	4	2
OTU_1369	1	4	1	7	6	4	0	0	0	3	0	1	2	5	2	1	2	1
OTU_137	49	56	81	67	56	48	36	31	38	20	37	28	39	37	46	50	52	37
OTU_1370	0	2	11	0	1	0	9	7	5	1	1	7	3	2	6	1	0	1
OTU_1371	0	0	1	1	3	2	1	1	2	3	5	1	4	5	4	2	0	3
OTU_1372	1	0	1	2	1	5	1	2	0	3	1	0	2	3	1	5	5	8
OTU_1373	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1375	0	0	4	3	2	0	1	4	0	0	5	1	0	11	5	2	4	4
OTU_1376	0	2	0	1	0	1	7	2	1	4	2	5	3	2	0	0	3	17
OTU_1377	3	2	5	3	2	5	4	5	2	0	3	3	3	2	3	2	2	6
OTU_1378	2	1	4	0	3	3	0	3	0	1	4	3	6	7	3	4	1	1
OTU_1379	1	1	1	2	0	1	4	7	10	0	3	2	5	0	4	1	0	1
OTU_1380	6	2	1	3	2	0	3	3	5	3	3	9	4	1	2	3	2	2
OTU_1381	2	2	4	1	0	3	1	3	2	1	6	1	2	3	2	1	0	1
OTU_1382	6	1	2	3	1	6	7	3	4	2	0	3	2	2	2	1	1	4
OTU_1383	3	2	0	1	5	1	1	3	3	2	4	2	5	3	7	8	2	8
OTU_1384	2	4	3	2	2	2	2	4	0	10	3	3	4	3	1	0	1	7
OTU_1385	1	1	1	7	1	5	2	2	4	2	4	4	3	4	3	1	4	1
OTU_1386	5	3	4	3	1	4	1	3	2	0	1	3	5	5	1	3	0	1
OTU_1388	4	6	10	2	0	0	3	1	7	3	2	6	4	1	6	2	2	6
OTU_1389	4	4	0	2	5	2	7	1	6	2	0	7	10	1	1	2	6	3
OTU_139	0	0	0	0	13	0	17	228	3	0	375	2	0	0	0	71	4	12
OTU_1390	2	5	16	10	1	0	0	7	7	3	4	6	1	0	2	3	0	2
OTU_1393	2	2	5	6	1	0	2	3	4	0	0	1	2	7	3	1	2	3
OTU_1394	4	3	1	4	5	3	0	7	1	0	2	0	1	2	2	5	0	2
OTU_1395	4	2	0	3	1	2	6	2	5	2	3	3	1	1	3	3	8	1
OTU_1396	5	1	0	3	1	2	6	2	1	1	2	5	3	1	3	3	1	1
OTU_1398	1	4	0	3	1	7	6	3	3	1	4	3	1	1	4	0	2	2
OTU_1399	0	2	1	1	2	1	3	0	1	0	3	1	3	8	5	3	4	10
OTU_14	314	334	389	385	464	385	266	193	319	314	367	261	371	567	457	490	336	338
OTU_1400	0	4	2	1	4	2	1	9	1	3	3	1	4	0	1	7	7	2
OTU_1401	7	7	3	1	2	4	2	8	8	11	3	8	8	2	3	7	8	2
OTU_1402	1	2	1	2	1	0	1	1	4	6	4	5	5	6	3	6	3	2
OTU_1403	0	2	2	0	2	2	2	2	2	0	4	3	2	6	2	4	3	7
OTU_1404	0	1	0	0	1	6	1	8	3	12	2	3	2	2	9	0	2	4
OTU_1405	1	2	0	1	0	2	0	8	2	7	1	22	0	0	2	1	2	0
OTU_1406	0	0	11	0	2	0	2	0	0	7	6	0	0	0	1	12	0	0
OTU_1407	2	1	0	1	1	3	4	2	2	3	4	5	2	5	4	2	2	3
OTU_1408	1	0	0	1	8	3	4	0	0	0	3	8	6	5	2	5	1	5
OTU_1409	5	12	0	3	2	2	7	4	2	0	1	5	6	2	3	0	0	1
OTU_141	85	57	75	78	75	81	5	19	16	33	17	10	34	44	22	20	25	27
OTU_1410	3	3	0	1	2	1	0	4	3	0	2	5	4	4	2	1	2	5
OTU_1411	4	3	0	4	1	3	4	5	1	2	3	8	2	1	2	1	0	2
OTU_1412	1	2	0	0	2	1	1	1	5	3	5	2	0	0	6	1	0	8
OTU_1414	8	4	4	1	7	8	10	8	2	2	9	9	2	2	2	7	9	10
OTU_1415	8	5	0	1	3	6	2	3	4	3	1	6	0	5	1	6	0	1
OTU_1416	4	4	2	5	5	3	7	1	5	4	5	6	4	2	2	3	5	9
OTU_1417	2	0	0	1	0	3	4	0	4	2	16	3	2	0	0	1	5	3
OTU_1418	1	1	0	28	0	1	1	8	1	0	1	1	2	2	1	0	2	1
OTU_1419	1	2	2	5	0	2	6	1	3	1	2	3	1	4	4	3	3	2
OTU_1420	1	0	0	1	0	1	4	3	2	0	10	4	0	0	6	0	2	0
OTU_1422	2	4	2	1	2	0	1	5	2	1	0	4	2	4	6	5	3	1
OTU_1423	5	3	0	0	1	5	1	1	0	1	5	5	3	5	6	6	8	3
OTU_1424	3	5	1	2	0	3	1	0	5	4	3	1	4	2	2	1	2	2
OTU_1425	2	0	3	3	2	3	2	1	3	1	3	3	0	1	2	4	3	3
OTU_1427	6	2	2	5	0	2	6	2	0	5	4	1	4	4	1	2	0	6
OTU_1428	7	4	0	1	1	0	3	6	6	5	0	0	2	1	1	1	0	1
OTU_1429	3	1	5	2	0	1	4	6	7	2	3	3	3	1	1	0	0	2
OTU_143	34	22	33	37	59	39	26	20	40	46	26	20	63	56	20	35	47	38
OTU_1430	4	7	4	3	6	3	1	1	3	0	4	3	2	2	4	3	6	2
OTU_1432	3	2	0	1	2	5	2	2	2	2	1	3	0	3	1	5	5	4
OTU_1433	1	2	1	0	0	4	1	2	0	1	3	0	1	1	10	2	1	2
OTU_1434	5	1	0	2	0	3	0	8	1	2	7	0	4	3	5	1	0	0
OTU_1435	2	3	5	2	1	3	3	3	3	2	7	2	4	1	1	2	0	0
OTU_1436	4	11	0	3	2	0	6	0	0	2	2	4	3	2	3	4	3	3
OTU_1438	0	4	0	0	0	1	3	4	3	2	2	3	3	5	0	1	4	2
OTU_1439	2	4	3	0	0	2	21	3	7	1	7	16	4	0	5	3	1	2
OTU_144	45	15	19	47	48	32	55	47	41	50	28	28	51	37	32	30	33	25
OTU_1440	0	3	3	4	1	7	7	4	5	5	3	11	3	6	5	4	4	7
OTU_1441	3	1	1	1	2	0	5	1	2	1	1	2	1	1	1	29	2	1
OTU_1442	6	5	5	7	13	3	2	2	3	11	3	2	4	4	11	6	0	5
OTU_1443	3	4	3	5	4	9	5	5	2	2	9	9	5	3	4	3	2	7
OTU_1444	9	9	7	4	3	13	10	4	15	4	10	14	13	12	26	8	13	13
OTU_1445	1	3	1	4	3	8	19	8	4	4	8	10	9	9	8	11	4	8
OTU_1446	1	0	1	3	0	2	8	1	9	5	2	5	2	1	3	6	4	2
OTU_1447	2	0	0	1	0	1	13	8	5	2	9	4	1	8	2	4	3	3
OTU_1448	6	1	0	1	0	4	2	4	0	7	4	3	6	4	2	7	0	3
OTU_1449	9	1	0	0	0	0	17	0	1	0	1	9	0	0	1	0	1	2
OTU_145	9	38	27	67	87	27	16	26	12	33	29	15	34	27	38	40	77	70
OTU_1450	3	2	0	0	1	2	2	1	3	2	2	3	3	1	6	3	2	2
OTU_1451	1	0	1	1	1	1	6	5	2	3	1	3	1	1	3	5	1	4
OTU_1452	1	1	5	0	0	1	8	5	0	2	2	7	1	3	3	1	1	2
OTU_1453	4	0	2	1	3	0	1	5	4	2	1	4	4	3	5	2	2	3
OTU_1454	5	2	1	3	2	4	0	1	2	0	2	2	5	2	2	3	3	2
OTU_1455	6	5	0	1	0	2	7	10	7	1	3	2	0	0	1	0	3	0
OTU_1456	3	2	1	1	0	2	4	3	2	2	2	2	2	0	3	1	1	2
OTU_1457	2	1	2	2	1	1	1	3	0	1	2	4	2	7	6	2	2	2
OTU_1458	1	1	2	0	2	0	6	4	2	2	2	4	4	2	4	4	2	2
OTU_1459	3	5	5	2	2	1	1	6	2	1	3	4	9	0	4	3	1	7
OTU_146	31	10	29	28	19	35	24	15	44	30	30	23	33	63	60	78	55	45
OTU_1460	2	2	0	3	0	2	0	0	1	1	2	1	2	3	3	2	3	2
OTU_1461	2	1	5	1	16	7	1	5	5	10	1	4	4	11	2	0	2	4
OTU_1462	1	0	0	0	1	0	3	3	6	2	5	5	4	0	2	5	1	5
OTU_1463	1	1	0	1	1	2	13	2	4	2	3	4	5	3	5	1	2	1
OTU_1464	1	5	1	1	0	0	2	3	3	4	4	3	7	3	5	6	0	3
OTU_1465	1	2	1	1	1	0	2	3	4	0	2	4	1	1	6	5	1	3
OTU_1466	29	7	25	19	18	23	18	55	12	16	25	23	12	13	8	20	25	32
OTU_1467	10	6	1	9	5	0	1	2	5	2	2	2	6	2	4	1	3	5
OTU_1468	3	2	3	1	2	4	2	5	3	2	1	2	2	1	0	3	2	3
OTU_1469	15	0	5	2	25	4	1	10	2	9	2	2	1	2	7	4	9	6
OTU_147	45	70	50	23	24	63	46	19	23	27	39	22	17	44	22	32	64	30
OTU_1470	5	7	0	2	1	2	2	5	1	4	2	3	2	3	2	7	3	2
OTU_1471	0	1	0	0	2	1	14	1	0	2	1	0	1	0	20	0	0	1
OTU_1473	1	2	0	3	0	1	1	2	1	3	5	3	3	3	2	1	2	3
OTU_1474	0	18	0	0	0	2	0	4	0	0	0	2	1	0	1	0	1	4
OTU_1475	0	1	5	0	0	0	2	4	1	2	5	6	0	4	2	0	6	3
OTU_1476	7	0	10	18	4	7	9	4	8	10	7	11	10	5	9	10	11	15
OTU_1477	0	2	5	0	0	1	7	8	6	5	0	2	2	1	4	0	1	0
OTU_1478	1	1	3	5	2	2	2	1	3	1	2	1	2	2	1	1	2	8
OTU_148	56	62	37	19	18	32	46	30	28	22	50	43	28	23	63	35	17	46
OTU_1480	3	3	2	1	0	1	5	14	8	2	4	5	7	10	11	8	3	2
OTU_1481	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1482	3	1	9	0	1	2	4	3	4	4	2	11	2	3	4	2	5	3
OTU_1483	1	0	12	0	4	11	1	1	0	2	2	0	1	7	0	5	7	3
OTU_1484	1	2	2	0	0	1	6	16	5	4	2	11	9	6	5	2	3	3
OTU_1485	2	1	3	2	1	4	4	1	5	2	4	3	2	2	2	4	1	2
OTU_1486	4	4	1	0	1	3	8	0	9	7	6	2	6	7	2	2	5	3
OTU_1487	4	4	4	2	3	4	7	4	5	3	6	5	2	2	3	3	2	1
OTU_1488	3	0	1	2	0	1	3	2	3	2	2	3	4	1	5	0	0	1
OTU_149	7	159	0	28	45	12	47	44	22	7	5	26	70	9	106	18	17	16
OTU_1491	1	3	0	1	0	4	7	4	3	2	2	4	2	1	2	0	2	1
OTU_1493	4	1	0	23	0	1	5	1	0	1	0	0	3	6	2	0	1	1
OTU_1494	3	5	2	0	2	5	5	1	0	5	0	0	1	1	9	1	1	1
OTU_1495	5	4	1	0	0	0	0	1	1	0	0	1	1	22	1	0	0	2
OTU_1497	2	1	1	1	1	2	9	4	5	2	6	11	6	1	5	2	0	1
OTU_1498	3	1	3	1	1	3	4	0	3	3	5	6	2	3	2	0	1	4
OTU_1499	1	5	1	3	1	1	1	2	4	0	0	3	2	6	3	1	2	3
OTU_15	322	421	441	337	368	378	370	306	280	252	404	367	294	272	311	366	361	367
OTU_150	49	49	41	47	43	55	33	34	31	41	42	41	43	46	70	58	46	50
OTU_1501	2	2	5	0	0	0	10	3	5	2	2	10	3	1	0	2	3	1
OTU_1502	3	1	1	3	0	3	3	1	4	5	0	2	1	0	4	0	0	3
OTU_1503	5	1	4	0	2	5	5	7	4	7	2	3	5	5	9	1	8	2
OTU_1504	1	1	1	1	1	1	5	2	8	5	1	0	1	5	4	3	3	0
OTU_1505	3	22	1	4	1	0	1	4	0	1	0	1	0	0	0	1	2	4
OTU_1506	5	1	1	1	1	3	15	5	10	4	4	5	2	3	5	3	2	2
OTU_1507	3	1	7	2	1	6	2	2	3	2	0	6	0	3	9	3	5	1
OTU_1508	26	7	1	5	8	4	19	4	12	13	3	11	5	1	8	1	4	2
OTU_1509	1	3	1	2	1	1	2	1	3	1	1	0	0	9	9	3	0	1
OTU_151	89	62	13	43	21	26	49	34	45	40	27	28	42	28	45	29	10	25
OTU_1510	2	3	0	1	0	10	3	1	3	2	1	3	0	1	1	0	1	1
OTU_1511	1	1	0	2	0	2	4	4	2	4	3	2	5	3	3	4	8	4
OTU_1512	2	3	5	4	3	7	9	5	5	4	6	4	6	0	5	13	1	4
OTU_1513	4	2	1	2	3	0	2	5	2	1	3	4	3	3	3	0	0	1
OTU_1514	0	5	7	3	5	2	0	3	0	1	2	2	1	1	1	3	1	4
OTU_1515	0	5	5	3	3	2	1	2	1	1	1	2	3	1	5	6	1	2
OTU_1516	1	4	4	3	1	3	3	2	1	4	2	0	2	2	0	2	1	0
OTU_1517	0	1	0	0	1	0	9	2	7	1	1	2	1	0	1	3	5	0
OTU_1518	3	0	6	11	1	2	7	2	1	1	1	2	4	3	1	7	3	0
OTU_1519	0	2	1	3	0	1	1	1	5	2	10	4	3	0	4	0	0	3
OTU_152	14	44	19	19	36	52	20	22	28	36	12	15	51	27	92	45	50	36
OTU_1520	1	0	0	1	1	1	3	2	3	1	5	4	1	6	7	1	0	3
OTU_1521	3	2	3	0	6	1	5	5	1	0	1	2	1	2	26	6	8	4
OTU_1522	2	1	0	0	17	2	5	1	2	2	3	4	3	0	4	0	7	8
OTU_1524	5	5	7	0	3	2	2	4	1	1	6	3	2	4	3	1	3	1
OTU_1525	2	3	1	3	11	1	0	1	0	1	0	1	2	5	0	0	0	1
OTU_1527	2	13	2	0	0	2	0	3	0	0	2	0	0	2	1	2	4	1
OTU_1528	1	6	4	1	0	3	3	1	3	0	1	4	1	1	4	1	0	2
OTU_1529	1	4	6	6	2	4	1	0	3	5	12	3	0	5	5	6	4	3
OTU_153	32	35	96	18	17	23	44	36	39	35	38	36	27	51	47	64	22	32
OTU_1530	4	0	1	2	4	3	2	3	1	2	14	7	3	2	1	1	3	1
OTU_1532	2	3	0	1	2	1	4	5	2	2	1	3	2	1	2	0	0	7
OTU_1533	1	1	0	0	0	0	5	0	2	3	1	6	2	5	8	2	5	2
OTU_1534	4	12	9	21	0	8	9	17	11	6	5	10	15	12	7	2	8	4
OTU_1535	5	11	2	5	7	7	13	14	9	4	5	7	4	3	5	4	2	6
OTU_1537	5	2	1	1	1	1	1	0	1	0	1	1	2	0	1	21	2	0
OTU_1538	7	5	0	3	6	9	10	7	8	3	4	7	4	2	9	3	13	11
OTU_1539	4	1	0	0	0	0	3	3	4	5	4	1	2	4	6	5	6	3
OTU_154	31	85	18	50	37	37	29	42	24	37	30	49	61	45	30	62	14	30
OTU_1540	4	3	2	1	3	6	2	6	3	0	0	3	5	1	4	4	6	1
OTU_1541	4	8	4	4	1	0	4	3	0	0	1	6	2	2	1	0	0	3
OTU_1542	3	1	4	1	0	5	1	4	9	4	3	9	5	4	7	3	1	7
OTU_1543	2	3	7	3	1	2	3	2	3	2	2	3	0	3	1	3	1	3
OTU_1544	2	3	3	4	4	3	0	2	3	1	0	1	0	0	4	11	3	1
OTU_1545	2	0	1	4	5	3	2	1	1	2	1	1	1	2	2	3	2	0
OTU_1547	5	6	2	8	2	4	6	9	5	5	9	7	3	5	6	4	2	0
OTU_1548	5	1	11	1	2	1	0	5	3	3	3	6	3	0	1	4	1	2
OTU_1549	7	9	0	0	0	2	5	2	13	3	2	1	1	3	0	2	0	3
OTU_155	34	62	31	13	22	86	10	51	22	31	50	58	8	8	31	85	18	21
OTU_1550	1	2	3	4	2	2	0	1	0	1	4	1	3	1	3	1	4	3
OTU_1551	3	5	1	1	5	6	3	4	4	3	7	2	3	0	8	5	2	8
OTU_1552	1	3	1	2	0	0	2	5	2	1	3	3	0	0	8	3	0	9
OTU_1553	1	0	2	3	3	1	6	3	3	7	3	2	2	0	0	2	2	4
OTU_1554	4	5	1	1	0	1	2	1	5	1	0	7	5	5	7	3	3	1
OTU_1555	2	2	3	1	1	2	0	2	3	2	3	4	2	0	1	1	1	1
OTU_1556	1	4	1	0	0	5	6	1	4	0	1	3	6	0	1	3	6	4
OTU_1557	1	1	0	0	1	0	1	1	1	5	1	3	2	7	2	6	5	5
OTU_156	50	72	67	29	58	77	57	24	24	30	42	43	19	26	32	31	34	36
OTU_1560	1	1	5	1	8	2	5	3	1	0	0	2	4	2	1	5	3	2
OTU_1561	4	7	4	3	2	3	2	3	3	1	1	1	0	4	4	4	0	2
OTU_1562	0	2	4	2	0	1	5	5	0	2	2	6	1	0	2	4	3	1
OTU_1563	0	23	0	1	0	0	0	0	0	0	0	9	0	0	0	0	0	1
OTU_1564	0	8	6	6	3	10	11	18	1	3	2	3	3	6	4	2	4	6
OTU_1565	1	2	9	3	2	8	8	2	1	3	5	6	1	3	5	11	4	7
OTU_1566	1	1	3	2	0	0	8	1	5	2	1	0	2	1	3	5	1	0
OTU_1567	2	4	7	10	1	2	10	9	6	8	5	5	2	0	6	3	3	14
OTU_1568	1	4	2	4	1	6	1	3	8	2	4	2	1	1	5	9	2	5
OTU_1569	0	3	4	4	2	4	4	2	2	3	4	3	1	0	5	1	5	5
OTU_157	28	18	98	30	68	25	16	65	19	27	47	18	8	14	16	46	81	38
OTU_1571	2	0	3	1	0	2	5	0	5	6	2	0	5	15	1	2	2	7
OTU_1572	2	1	0	0	1	2	26	5	0	1	0	0	1	0	2	0	0	1
OTU_1573	0	0	0	0	0	0	0	1	0	56	0	0	0	0	0	0	1	0
OTU_1574	4	1	2	5	2	4	14	4	4	5	5	15	15	6	5	5	1	2
OTU_1575	2	0	0	0	1	0	1	0	2	8	5	2	1	0	1	4	1	6
OTU_1576	17	4	20	1	0	2	5	6	6	0	3	4	2	1	0	3	3	6
OTU_1578	4	2	3	0	0	3	2	5	5	0	3	1	0	3	4	3	3	2
OTU_158	40	46	25	85	5	27	32	42	37	21	19	32	35	23	30	35	26	78
OTU_1580	2	0	1	2	3	2	0	7	1	3	4	1	1	0	11	2	0	0
OTU_1581	2	1	0	1	4	3	4	1	2	0	1	2	1	2	1	2	2	3
OTU_1582	1	0	1	4	4	1	2	0	2	2	0	2	0	2	0	0	11	4
OTU_1583	8	1	2	1	1	3	1	2	1	2	2	2	0	2	3	1	2	3
OTU_1585	10	13	5	5	8	15	10	7	9	3	10	9	8	9	9	9	12	2
OTU_1586	12	9	7	2	5	9	8	1	2	5	6	5	5	4	17	12	0	10
OTU_1587	2	2	0	2	1	2	7	6	2	2	4	5	1	1	4	4	3	1
OTU_1588	7	2	2	2	2	1	2	2	2	1	5	2	2	3	2	3	2	1
OTU_1589	3	6	3	3	3	4	2	3	3	1	3	3	3	1	6	3	3	3
OTU_159	55	39	6	13	7	15	32	33	54	47	38	21	39	34	84	54	45	37
OTU_1590	1	2	1	0	3	3	4	5	5	2	6	11	5	7	3	4	4	1
OTU_1592	6	1	1	1	8	5	0	0	1	0	1	7	5	1	3	7	10	5
OTU_1593	4	1	2	3	0	3	7	4	1	1	4	2	3	2	6	3	1	3
OTU_1594	1	3	0	5	0	0	3	1	1	1	8	0	3	0	0	1	4	3
OTU_1595	3	1	2	4	2	5	5	3	3	2	4	5	4	3	0	4	0	2
OTU_1596	2	0	0	2	2	0	1	6	2	2	1	0	0	3	4	5	2	8
OTU_1597	2	1	1	1	0	2	2	4	3	3	6	3	1	5	1	4	2	0
OTU_1599	3	1	2	4	1	3	2	0	2	1	2	3	1	0	6	4	3	2
OTU_16	231	248	521	270	142	215	160	239	598	283	227	179	426	288	243	314	819	351
OTU_160	29	36	17	36	21	67	22	26	34	20	72	29	35	23	13	29	32	18
OTU_1600	2	1	1	5	6	1	2	0	3	1	1	0	5	3	1	7	1	2
OTU_1602	0	5	0	1	0	1	2	2	3	2	3	12	0	0	3	0	1	2
OTU_1604	0	2	0	0	0	0	6	4	1	0	0	1	17	0	0	1	2	0
OTU_1605	0	1	1	0	1	0	1	4	4	1	1	4	3	3	0	3	0	1
OTU_1606	1	2	0	0	0	2	6	3	1	3	2	6	0	0	8	3	1	5
OTU_1607	1	5	0	1	0	0	8	19	5	2	4	2	3	3	10	2	3	1
OTU_1609	0	5	2	5	2	2	0	1	2	2	3	0	1	2	1	2	5	0
OTU_161	4	26	2	7	0	2	16	10	19	330	29	10	30	19	19	82	8	8
OTU_1610	1	6	1	2	0	1	6	4	9	1	0	3	2	4	2	1	1	0
OTU_1611	3	1	3	0	0	3	10	8	10	4	1	4	3	0	1	1	0	4
OTU_1612	3	3	3	3	4	3	7	4	6	4	3	11	3	4	3	5	0	1
OTU_1613	0	0	2	2	0	2	0	2	3	3	2	2	1	2	0	10	0	6
OTU_1614	1	2	0	1	1	6	3	1	2	3	2	2	1	2	1	3	0	0
OTU_1615	0	1	0	0	0	2	1	0	0	0	1	2	8	1	2	15	0	0
OTU_1617	6	2	0	9	5	6	1	0	3	8	1	2	2	2	3	0	0	0
OTU_1618	2	2	2	0	2	3	4	0	1	2	3	5	3	3	2	0	1	0
OTU_1619	2	1	3	6	1	0	1	6	2	2	3	4	3	1	7	1	1	1
OTU_162	43	45	59	52	12	45	65	28	40	36	34	52	29	14	46	18	21	33
OTU_1620	4	4	0	4	3	4	5	6	3	2	11	4	2	15	7	4	5	4
OTU_1621	13	3	4	0	2	2	4	2	7	5	4	9	5	10	6	10	3	3
OTU_1622	2	4	3	0	0	5	4	9	1	3	4	3	0	0	1	3	1	0
OTU_1623	3	1	3	3	1	2	5	2	1	2	2	5	1	3	2	1	1	5
OTU_1624	2	2	3	1	1	1	0	3	1	3	3	5	2	3	5	3	3	0
OTU_1625	5	4	2	3	0	2	6	1	3	4	2	6	3	3	4	2	5	3
OTU_1626	5	10	0	2	0	1	5	9	2	4	2	5	0	2	2	1	2	2
OTU_1628	2	2	0	6	3	9	4	1	0	1	0	1	0	0	1	6	1	2
OTU_1629	2	2	1	3	1	1	2	4	1	3	1	2	2	2	2	0	2	6
OTU_163	25	47	27	32	18	27	42	48	41	36	44	64	53	29	41	34	32	38
OTU_1630	3	4	0	0	1	10	2	4	1	2	4	4	0	0	1	1	0	1
OTU_1632	5	0	3	8	8	3	1	4	0	6	0	5	0	0	0	2	3	4
OTU_1633	4	4	1	3	0	0	5	8	2	5	0	4	3	2	4	1	1	2
OTU_1634	2	3	0	1	0	1	7	5	2	3	4	5	2	1	6	2	1	5
OTU_1635	5	0	4	16	0	2	3	3	0	1	3	0	2	0	2	1	2	0
OTU_1636	1	2	0	1	0	1	3	5	0	0	2	2	1	0	3	0	2	3
OTU_1637	1	0	0	1	2	4	3	6	6	5	3	5	1	3	2	1	5	2
OTU_1638	2	0	1	3	1	28	2	3	2	4	1	3	0	1	3	5	5	0
OTU_1639	2	13	0	0	11	3	2	1	1	0	1	2	0	1	2	0	0	4
OTU_164	41	34	25	19	3	20	81	41	38	33	31	75	37	18	38	14	24	53
OTU_1640	7	6	1	7	1	3	0	0	2	2	0	2	2	10	2	4	9	5
OTU_1641	4	0	1	1	1	2	4	4	3	1	2	2	3	4	3	3	4	1
OTU_1642	1	5	7	4	4	5	5	3	1	2	3	8	1	2	1	2	8	5
OTU_1643	2	2	1	2	4	4	4	1	1	2	5	2	5	2	1	1	1	4
OTU_1644	1	2	0	0	1	0	0	3	2	1	1	0	3	2	2	3	1	6
OTU_1645	2	0	0	0	0	0	1	1	4	1	11	3	1	0	1	3	2	2
OTU_1646	1	3	0	0	0	0	3	3	1	0	1	6	3	0	2	3	2	3
OTU_1647	4	0	2	0	0	5	1	0	4	3	0	6	8	0	0	2	0	3
OTU_1648	1	1	0	1	1	3	1	1	0	2	2	3	1	6	1	3	1	0
OTU_1649	3	6	0	0	1	2	2	0	1	0	1	2	1	2	3	3	3	1
OTU_165	10	124	44	3	1	22	15	2	94	8	1	79	54	18	5	14	0	42
